start_node,end_node,distance_court
8763695546,9649250263,2844.943999999999
2428993041,2855968205,3974.879
2136964863,4071776053,3958.6059999999993
170754800,1789642000,615.1010000000001
1583892958,3114661170,1960.9939999999997
8111370623,9233688428,3082.96
3018304091,3040614279,2005.503
315058421,11418196193,1476.8100000000006
8814212463,8865464665,2943.208000000001
1501626329,1035244493,3758.0029999999992
4037851457,2073278557,645.1809999999999
747473841,4994955904,3612.712
25310827,12055379728,3669.4040000000005
1342118670,3848540046,1186.0659999999998
6864335271,12063119162,3124.6559999999995
1899985638,4697423339,3745.008
3270356694,2403789139,2076.744
12046131495,10317007072,3425.2190000000014
8223185595,11204062652,1780.884
4960204418,10694981325,880.345
11573776402,4768429550,3939.956999999998
10771932247,315478192,2133.4240000000004
12057434311,11631797740,1312.0710000000001
4071415118,4071633296,776.943
8887505982,318717715,1612.6190000000004
10069418959,7897262662,3579.863
74793727,8987853929,843.957
4007830397,470607095,785.894
11195675759,12069585573,2931.2509999999997
3147851811,1474023454,1158.792
1403366169,667387612,2240.600000000001
7644575028,10811863021,2514.5899999999997
10603605388,4140768006,1493.116
2254398342,11780609032,3907.4840000000004
1333541910,12055500276,748.9929999999999
1468526770,975480709,3332.957000000001
1107374044,8951711618,2371.609999999999
26079706,2108782579,883.415
11998247598,2422748280,3130.8460000000005
352645124,9343257900,2859.696999999999
4135982300,3834208284,1219.4620000000002
6348251479,24485763,1475.738
4489680766,11411445732,3538.078
10072761210,12084589939,1189.8780000000002
275647372,3578693267,1942.754
6052710806,12073530652,3824.0600000000013
11411646592,1373825377,3491.1250000000005
11967451267,2472117585,2963.8979999999992
3830297584,3378236380,2368.036
12093663889,2436779188,1852.524
9765727036,9760786278,1007.7239999999998
521225504,4592271783,1108.1280000000002
5119371750,5754347797,627.488
1921830164,11366421132,1306.0629999999999
1454628993,1566655370,1388.5859999999998
4071785723,667282272,2695.782
34401987,3846297553,1041.1360000000002
4136037935,4136028215,750.807
12045464983,12043602007,970.182
9063528229,4924099647,3174.027
10819639814,6970451223,3764.7049999999995
1837043327,12043646540,2410.3460000000005
1989406405,519660800,3886.8140000000017
12049132552,36633565,2115.9419999999996
1101823590,1615424932,1731.277
12056828868,12071096027,793.6050000000001
9671558617,10658893245,660.3539999999999
12071666072,9175425840,3728.8779999999992
12043219829,12046133201,2716.839000000001
1393470558,11415606486,3181.332000000001
6207203267,11446444705,3720.144
1412610533,7617283856,3467.0090000000014
1336989028,1579267855,2597.3429999999985
12329729624,3847042409,3734.8299999999995
4785167712,12040436746,3065.469
5272533741,6482828230,2954.3880000000004
5186318629,9685853258,1966.965
8005695000,12060797055,3157.5209999999997
11411445765,1874062229,2603.225
261162628,1103407910,2639.7400000000007
11598560227,12071611986,657.7080000000002
1819874062,1453882757,3247.1780000000003
4546765638,1388448453,3858.8000000000006
1885041296,1885041323,702.6579999999999
9063506362,10868952819,2838.578
3985806599,4165756953,1037.327
11340447605,195748237,1947.0929999999996
3076782209,9721586710,1829.734
34735638,4037164642,3010.978
3145113743,666854852,2618.7360000000003
12071744762,12071808078,2169.251
779459233,2715112351,3660.4729999999986
1600720638,5836874755,1189.604
12067894252,3048045992,984.4949999999997
2470838190,387463030,3868.8620000000005
12188446560,6418903539,2782.476
12380994799,8972143807,695.8410000000001
3789339708,4438219658,1665.6660000000002
7752817837,1127989208,2199.301
1936144401,3657870239,3134.3970000000004
2198824123,2225115466,1743.3710000000005
560414727,6020985807,3841.8540000000003
11904257773,35393053,2365.9089999999997
5707794939,12299203090,945.6000000000003
4071803659,4529983709,2768.160000000001
12045464904,55457380,2332.919999999999
306500427,1498764228,2237.9529999999995
8149345771,5889097042,2219.9189999999994
9214476872,9666214484,3699.161
1409705358,9048581796,2847.7510000000007
6961555654,9880944571,892.3969999999997
11406194655,7923507013,2183.684
10989558120,6433181107,3981.912
9630290485,2843677442,1820.9330000000002
12063454461,7257863460,948.8310000000001
6252609755,9724568343,1452.824
10658830553,11406626463,1172.45
11009945312,3789339706,2812.572
5900269716,4662785946,2715.18
12049285486,1777359694,913.3199999999999
1277374685,1326895704,3155.317000000001
1600183564,1127773443,1205.0539999999999
2155791608,9463637500,2865.6849999999995
12056808126,4745563075,3353.8399999999997
3920625770,8615727956,3895.693
10690842722,7012463933,1636.4770000000003
245972358,8851220888,1273.346
5261592574,3895463765,3092.0509999999995
35408672,12043601889,3773.6710000000003
3992910015,1690524189,1726.162
9757508280,4136115354,2750.0290000000005
3834208269,6581335608,941.205
1609958783,5083444596,1862.8659999999998
203963950,6329523095,608.082
1846206558,2555369509,3749.238000000001
476305724,3571172299,3938.4340000000007
12056949244,12069620997,844.4989999999999
2764250814,3552894988,3484.8660000000004
646750859,10973364798,2062.187
3018274038,7650216793,811.945
245413993,2856131749,1052.9959999999999
12070075284,4851020024,2172.2529999999997
5033161166,801722116,2990.763000000001
6263884526,6336563610,898.2719999999999
2440044537,1733806048,1092.869
35885646,12071304513,714.0849999999999
4623863852,2709545144,3187.38
11345948728,9615112198,1886.4020000000003
254168149,2929038269,1124.7600000000002
265624450,3833812881,1952.6680000000003
4015523524,4756682317,787.9240000000001
11612892139,5521012851,3024.8319999999994
12160604673,11060617196,2499.624999999999
9037455356,4568845636,2802.877
9772814477,11833519821,3806.333000000002
623882668,2316977705,746.9889999999998
1474024337,2850016779,671.095
8752448474,6360104571,2106.825
12059596660,12060872540,3255.676
3114680389,3114684207,611.048
517330720,9324876946,2976.1169999999993
6375931800,6255464276,2674.8149999999996
4603017384,6360104544,3032.585
244509492,6762555383,1103.0629999999999
10989424683,4387221616,824.9100000000001
12087167986,9836298755,3407.5200000000013
6229936002,9643292952,2853.624
4120494160,34916408,1833.1139999999998
1038594993,8555352700,2734.6350000000007
5657136824,75364461,3800.975
12049362121,11563937463,3892.6310000000003
6168795524,9512385724,618.993
2304476008,6942932209,2803.2570000000005
3417494470,5306180970,2699.032
9490521872,11942780879,2584.3579999999997
2160014854,8832699232,1231.7260000000006
2205337246,298628167,3018.097000000001
667325179,1610663563,932.2980000000001
12069347670,12071539369,3526.5349999999994
940562939,7707132624,1112.3380000000002
12084627469,26086127,1127.4999999999998
6261544730,8762800,2026.5550000000003
11981051134,5157871263,1505.5229999999995
1600737086,12090161600,1469.69
1720748092,197310510,3642.5839999999994
12041453277,12078118260,960.7460000000001
4103522838,4740069724,1110.2139999999997
12041982249,12046021156,1999.4720000000007
1600720668,5844830272,1211.422
8538625116,12047487069,2130.6000000000013
11420145623,3975057574,2600.805
12061513931,1051082350,642.3539999999999
2266708789,4301053509,680.9609999999999
5628630416,667339278,2544.3039999999996
1930141996,249359693,990.5660000000001
11195675745,9239224198,3568.238
1277469182,2347665960,1883.6409999999998
2838244183,7504145582,2904.4469999999988
4622566538,569952256,2461.9930000000004
1474023566,6128861237,791.803
1130780593,102619032,1026.234
261210280,1532768463,1903.89
9222112778,2199299913,2068.0389999999998
7619893100,12047487075,1076.9880000000003
4140667344,244499791,3169.2649999999994
6872117982,6185387561,2669.301
5895650905,6448587002,3693.154
2792761137,3270930175,2407.473
3954111167,3274652748,1135.805
8995441065,1501672293,1761.35
195270,8111370636,3142.571999999999
5720917864,12025225912,2434.1660000000006
3137446298,1383005019,3689.935
2973877608,2006647653,3618.958999999999
2334231268,12101232591,3968.3420000000006
4650297067,3417494603,928.4790000000002
12073541473,1956148137,3294.486999999999
9666214502,9795491533,3550.3009999999986
3203021088,1470854877,3703.4290000000005
5210570394,1474024336,2456.7089999999994
2234938963,2211193819,1199.2700000000004
1403127353,1589098606,918.101
1280314069,8845913678,3324.6470000000004
7027185064,1357914480,2478.7019999999998
190951290,25321447,3958.1090000000013
12055500539,369003717,1639.5600000000002
12343218479,9068909613,1148.2530000000002
12025327315,31918192,2157.5740000000005
11574119014,11613330920,3630.6959999999985
12045529087,12045178151,933.933
1682387612,12083171596,2413.3120000000004
3837825858,10778497379,1119.475
6496430839,672151759,2401.761
250624374,12276878448,2999.5630000000006
195735042,202011547,2755.257
641792071,1328537723,764.253
5178134217,11657036361,3329.9509999999996
4611534040,7130363091,3397.345
1035269067,1325757830,866.748
11509487107,12056828781,2907.487
2375738856,2911161901,2735.4410000000003
2289084735,9927234053,765.4050000000001
4740116279,2116549549,1359.7580000000003
9953403758,3683758088,2993.535000000001
2452579576,1376049947,2589.0049999999997
4002267791,1826626624,3205.36
7266080144,2696701500,2457.7470000000008
10659692892,10302440126,2085.9360000000006
6012809977,8676910988,1386.636
6996532231,3830557115,2594.942000000001
1459021981,1459022061,718.6379999999999
1783090252,10658862633,624.5180000000001
11141020146,26296856,1880.6189999999995
3259665610,6375872188,2922.231000000001
2386444735,6964768062,1369.539
244688056,3760017646,2624.632
2316977714,9702737207,1100.662
490664273,5254424569,2889.6939999999995
1897883410,1897910422,1140.386
1423304176,4890462665,2282.316
8111370686,1428908249,3410.3899999999985
4269834528,3887707597,1184.007
545900371,206227346,2793.785
6297154721,10098201539,2422.0139999999997
1949189998,11201403683,3470.1220000000003
12020271032,1360109031,3815.214000000001
10659693303,12058911757,3077.1329999999994
1468509508,2317541483,2225.8200000000006
9124382329,2229204483,2106.3109999999997
34499745,8560770389,3708.052999999999
8082571117,12100310349,2216.886
12049478888,9239224174,1264.4740000000002
27135037,1301701149,3990.7970000000005
12148524537,11425439743,1844.893
4070566681,1355579572,2197.718
12061289036,1412610533,2815.164999999999
1335769914,2620182551,1566.0710000000001
12071808079,1425726888,1675.0309999999997
1771823555,9836361580,1591.7780000000007
5758088752,1447888034,1875.1290000000001
7474116199,3023800911,1996.388
11564292209,35220562,2440.0730000000003
5952108099,12280445900,3860.162000000001
35690733,12064367377,3056.0350000000003
8111370680,4718729122,1788.2689999999998
6921021574,492424673,1987.7699999999998
6239259766,639653499,2702.1340000000005
11204441943,11387423378,1859.8500000000001
701650647,3143628936,958.9310000000002
3851540051,3749373445,2809.101
11907348766,11648818091,1800.0689999999995
1988938789,5091751190,3303.006000000001
12045465150,8168819585,2071.073999999999
2205001421,1190795703,3390.308000000001
11407552219,7923503076,2508.269
2863634975,2100687389,1728.7300000000007
8851174113,4140675415,935.727
5258359812,1499598768,3363.3589999999995
5968342302,4032404417,3225.527000000001
9550356867,245023170,2538.3559999999998
9355907437,1611545958,887.6539999999999
6970402911,25248947,1546.908
8560383655,12061253686,1210.849
8560770390,667395619,1023.323
10658830552,2858104056,859.3149999999998
1789642041,170754997,600.754
11509656528,4194066966,3993.8530000000005
3490476354,11612898084,2689.864
10126907304,11648817992,3972.99
2002537200,2018735048,1336.1329999999994
3920625502,12033546223,1648.3369999999995
1897237290,8142834154,710.937
1174015095,11364581154,2029.9209999999998
2930852403,3958393211,2309.2439999999997
2205337237,3341774658,2466.813
12082598119,6815724724,3398.551000000001
6264287013,12180270480,3496.649
6842840526,1183250524,1243.2389999999998
874406556,1500040899,2190.508
3043541091,7691361655,943.7470000000001
1305274350,1305274328,1075.7219999999998
74898153,10943505590,1213.0089999999998
9200315953,7948211475,2550.2590000000005
12074988123,12079884220,2561.8560000000007
10074002413,11350633108,785.9920000000001
5306180976,4698235450,2312.0220000000004
5665579266,891129805,2966.9469999999997
6474398547,470333577,1034.6970000000001
1328552638,3476112018,2234.6710000000003
1357967310,4136115368,3422.705
1223741568,3792314781,3970.3920000000003
9895701074,3081293744,3213.491000000001
11425546037,4140179155,1980.041
6362592866,2389110882,866.696
10726295552,12163739403,803.1040000000002
4718729106,12047488174,978.6440000000001
7002003128,6642395743,1577.0179999999998
1038204615,1037257314,2665.689
6129464500,82529528,2978.846
87296075,1037316336,1258.2749999999999
2476563965,583306714,2016.1530000000002
12073125679,5967281951,3460.963999999999
3393649970,11987613905,1276.6450000000002
11201758425,12057246354,3434.281
4688492209,11601625246,2877.973
8897796952,10659693574,919.107
1582776157,830534285,1140.5130000000001
1028115651,12057403677,3300.321999999999
11358313649,6422298900,2488.1489999999994
372919748,2294197375,813.7330000000001
314027362,4805417584,3249.2319999999986
1908112208,1501626371,1776.629
641768271,2620182573,754.806
1697930136,4784760468,1538.673
1359767541,1967977249,1072.038
4603017382,10824504818,3211.0240000000003
1030580496,3416131150,3318.0489999999986
1023502097,4740116776,749.484
10658426860,8105821785,2204.9790000000007
674783734,11522048798,3008.6229999999996
36855705,12048892471,3199.1310000000017
6593424745,3928537764,1332.68
9046326418,9008358183,743.0030000000002
9269832543,562635211,3617.701
12088501130,12086886834,2729.029000000002
12082823194,2725019417,3678.348
32343183,9904523061,2752.682999999999
546322325,6436563157,1749.754
1357967562,12071185564,2502.681
4284339883,7679344653,1469.672
3822683066,7262685456,2002.636
4140179140,4140176503,601.306
34911669,628120072,1590.5539999999996
372656716,3100581533,3348.6300000000006
3428762051,1036933972,994.5590000000002
12088533399,12031162141,3586.185000000001
559681955,5650371670,701.3240000000002
25336178,2465004223,3380.7229999999995
12075161560,1777380720,734.8789999999999
2838296137,1324190186,1626.2090000000003
9294155914,8733002791,3264.562000000001
11169241771,9343790731,3545.9419999999996
2864851034,8149395034,3732.1530000000007
2801030616,1679901331,3106.8039999999996
9129167161,8170457645,3160.344
12071663583,286483707,1219.697
4922285027,11613330789,1680.9430000000004
12148524602,5010221267,1689.9109999999998
1903756028,4271177729,3464.3089999999993
4065280290,12075174536,2618.263
1584136663,5686130821,2244.6990000000005
1109063413,12043602021,3874.8329999999996
8126936924,2266717282,689.7729999999999
11587334185,2389241537,1993.8169999999998
2316977619,12030994887,3517.7090000000017
2178234444,11176797670,1970.8099999999997
10658391080,12120622896,3835.779
4763764929,11420739999,1399.161
8636453383,10243658802,2267.7729999999997
1777380646,9288182891,1407.3220000000003
4568824854,8408877832,1897.5829999999996
6472669405,11182847367,2818.7
1103215321,4692006754,965.0400000000001
1501626273,1602055805,3359.1179999999986
12043219739,2096443229,1693.017
12054934139,10539830790,2419.241
12061269633,1334453922,1785.207
9231222757,9029169644,2797.331000000001
4905841994,3143626255,1463.4219999999998
7357001722,3965931209,702.6149999999999
8928399467,243352413,2194.712
6790050780,12188255945,2684.3460000000005
6475475756,5972840285,678.2
567390418,1491650186,3097.6949999999997
11195675784,11201758080,761.2839999999999
11014664402,2284139508,3297.3189999999995
12082528354,205310639,3922.3880000000004
11195474810,4076322684,3711.03
3100581433,4664201734,2739.0409999999993
2310495751,641451739,1253.539
2073278476,3987434177,2430.1459999999997
6759103808,5490690537,3901.6719999999996
1516026495,3444405425,3520.566999999999
534591433,913887370,1550.3380000000002
534591435,749915806,1072.773
1470693097,9467823692,2633.2139999999995
245929610,3789339683,2591.6609999999996
2864224236,12071746502,1207.7959999999998
1580886783,12073226004,3978.964000000001
12068278360,8149395033,3166.4240000000004
8406488368,9503240215,2522.535999999999
7713961384,12327677902,2719.806999999999
6925711301,11697914571,925.073
5262678653,3479597159,2303.236000000001
25319261,12057086610,3452.107000000002
11407496432,1294747971,600.6419999999999
9400309620,569240512,1800.4539999999997
3123656277,1334333708,2520.783000000001
11958743877,5810592051,1869.1319999999998
12075227313,1918509924,1228.691
265610939,265490158,3565.1420000000003
12047395544,7012476595,2261.5199999999995
2389101706,1516361797,663.698
8851210299,3274355961,1030.01
588703159,7629332694,3913.5420000000004
712909213,12073123695,2895.4829999999993
1508923205,1273346677,3687.8080000000004
1958061698,1324394304,3267.3889999999997
2114609061,5039834870,655.708
9783920663,5194305692,3184.6339999999996
1392545089,2295004192,2446.0939999999996
12045465001,26033322,2651.361999999999
3679812508,6128861240,2510.8689999999992
10030649929,1609834174,2528.542
8531156759,2199299924,3127.6800000000007
2354973581,4623902872,1178.0140000000001
11268801892,1305990008,3910.216999999999
2849260203,1435419325,2660.3330000000005
12030724785,12063292290,1704.9489999999998
10659692740,10705432732,672.0939999999998
6899184771,245971846,1902.35
1497409835,12071611876,2264.7489999999993
243219224,11425546065,1226.9629999999997
6879571704,1263339201,1931.0020000000004
2511480512,567331391,2016.996
10658392269,3843118685,1556.6999999999998
4633920740,2108052542,3646.777
12047605208,12084470191,1079.8449999999993
11183037382,11182847082,1446.7879999999998
11994926312,1030742657,3603.5930000000003
3275140770,10810913194,2139.483
83650700,3455335111,1133.104
8137143426,9132946776,1488.4620000000002
7987840942,12041590654,2874.7030000000004
11703514619,1474023365,1483.1920000000002
10701713786,1036270666,3041.6039999999994
3602660111,722934878,1834.94
2636357165,12029013538,3752.7059999999997
245971914,2273516104,3049.6440000000002
2928830576,1306954082,2251.205
5408267734,2531035835,2708.626
26336847,25547440,3931.3699999999994
12088408788,2295727788,3005.483
6245640866,6415615903,1806.5970000000002
1190795809,7617499595,880.0060000000002
8901335765,247110946,3234.7940000000012
4327904510,12073231229,3109.7490000000003
6856608205,11224809272,1663.2760000000005
4674626681,6254190560,1238.206
6206311236,11506904646,1261.051
6909471874,6961555645,3883.7020000000007
306824643,7149617312,2196.2189999999996
12083171619,868438829,3663.351999999999
3145429576,33780161,2338.7049999999995
6360172394,9731019505,1167.0239999999997
9045489187,4077392727,2564.925
6970451213,11836732961,2603.9119999999994
3172671140,5169649823,1317.4269999999997
25303796,12087215952,3740.83
4028956541,169558523,1994.093
7087148734,4692006893,3829.9459999999995
4379124563,733714288,1237.612
9386024730,2097778915,3207.9079999999994
1216773064,1234864932,3392.622
2652158002,2462509540,1282.1539999999998
1261965258,8223185599,2653.3859999999995
12079776958,6942932201,2032.3319999999997
12030994887,12048892555,1624.4929999999997
7414863772,600680460,2059.075
2246143027,2996391316,1713.8580000000002
8831513464,12031162146,1261.4929999999997
2471729454,9250325739,1630.556
1038199530,1789954187,3472.8360000000002
2853498047,315057313,648.6840000000001
4827056512,11123501274,2243.539
11415007467,1038145694,1687.1109999999999
4032757581,5754093004,3523.9659999999985
8915710545,27362910,1448.8919999999996
3670094877,561126958,2557.1980000000003
11345060409,12085140864,1300.2170000000003
2606505892,11953355958,3178.328
868450812,12071746292,2883.6530000000002
9443163196,4768475515,3636.728000000001
119432668,5065570207,2488.232000000001
12178753745,669438109,3457.371000000001
3438843855,1110186044,3827.174000000001
2133714329,1715971827,1049.7040000000002
3049594023,2461557927,3151.512999999998
1334453891,10101338618,1707.8730000000005
4135977888,3834208270,1159.688
11225752188,7280295786,2728.576
7281034806,3995899364,2388.651
470276478,2180862938,3515.1960000000004
1102998651,1101739537,2002.3910000000003
2928905269,10870996555,2648.2569999999996
4745563084,8111095922,3562.1850000000013
733714288,59865487,732.3349999999999
3847075534,1394759125,3946.1960000000017
313692762,12255068222,3190.224
1909916272,10694934304,1445.909
1521489707,11406194595,1296.58
4828469814,10594806244,3574.312999999999
7328287981,3073600300,3080.102
1474023346,2109760437,2821.255999999999
1357967486,591898696,3091.8840000000005
12061323808,252413479,1594.8090000000002
976140519,7356888324,1362.956
11197666281,2838044698,3505.793
3250941398,8464310963,1820.163
